label	sentence	w_index
0	"There is no place there for the values the Tehuana dress represents, its fabric is given meaning by Kahlo's desire for a cultural identity."	19
0	"I don't want the disorder, the pain, the chaos or the misery of being in a romantic relationship."	8
0	"Dalgliesh got out of the car and tried to extricate him from the pushchair, but the mechanism of the chair momentarily defeated him."	16
0	"In a culture where sexual metaphors are frequently used to convey racial and political conflict, the Tehuana woman represents that aspect of Mexico's indigenous tradition unbowed by centuries of colonial and male domination."	31
0	"There are encouraging signs, however, that the TV western is struggling back into favor"	13
0	"In the uneventful 1950s the western represented a troubled, adventurous American past."	2
0	"Though in Van Gogh's case, the names, Theodorus, Vincent, Vincent, Theodorus, appeared and reappeared from generation to generation, the cultural similarities to certain persisting aspects of the family face, a heavy brow, an intense blue eye, a cheek bone, a nostril."	21
0	There were also some lines intended for local consumers Higher petrol prices from the Liberal Democrats that's not gon na help a rural area	8
0	"Here a right turn took him off the coastal road on to what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds, their weighted tips straining in the wind."	35
0	"Nell repeatedly pressed the button, shouted across at Lawton, who was now using the peephole"	14
0	God help the British people under the new regime	8
0	"Daniel was used to such language; it was his daily, or anyway weekly, regularity"	13
0	"The counter-arguments, which would uphold the principle of correspondence, are that violation of that principle is unnecessary when the severity of the crime of manslaughter lies beneath murder, and also that the definition of grievous bodily harm includes a number of injuries which are most unlikely to put the victim's life at risk."	11
0	This assumes that nature only manufactures efficient organisms	7
0	"There'll be a direct link between Detroit and the line managers in each country, with Detroit making the decisions"	18
0	"Risking the dismay of circuit engineers some theoreticians do, in fact, refer to eqn( 3.35) as Ohm's principle"	17
